id,title,description,google_product_category,product_type,link,image_link,condition,availability,price,sale_price,gender,age_group,color,size
231176291,Brooks Brothers Single Gusset Classic Briefcase,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/action/loadRetailerProductPage?id=231176291,https://img.shopstyle-cdn.com/pim/53/5a/535a6e642b4cced9c56000d786e2e06f_best.jpg,new,in stock,898 USD,0 USD,null,Adult,navy,medium
273254946,Warner's This is Not a Bra Underwire Bra 1593,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/g/women/warners/this-is-not-a-bra-underwire-bra-1593,https://img.shopstyle-cdn.com/pim/b6/c7/b6c71cbf6a1404e96846048ccf3db74f_best.jpg,new,in stock,42 USD,42 USD,null,Adult,navy,medium
251401145,Ansley Water Resistant Slipper,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/g/women/ugg/ansley-water-resistant-slipper,https://img.shopstyle-cdn.com/pim/83/31/83310563eb59d8489346a0bc5749f8de_best.jpg,new,in stock,99.95 USD,99.95 USD,female,Adult,navy,medium
171219448,Crockett & Jones Men's Smooth Leather Belt - Black,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/action/loadRetailerProductPage?id=171219448,https://img.shopstyle-cdn.com/pim/33/55/335563278ea9172426b678fe8d2003d7_best.jpg,new,in stock,180 USD,0 USD,male,Adult,navy,medium
298421396,Karen Walker Number One,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/g/women/karen-walker/number-one,https://img.shopstyle-cdn.com/pim/c6/1e/c61ef13f1b118fe1b193e09bdf320dbf_best.jpg,new,in stock,220 USD,220 USD,female,Adult,navy,medium
228736455,Nautica Logo Baseball Cap,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/g/men/nautica/logo-baseball-cap,https://img.shopstyle-cdn.com/pim/53/29/5329fef8e1b7972286111d679abca6a3_best.jpg,new,in stock,25 USD,25 USD,male,Adult,navy,medium
210242090,Berkshire Women's Ultra Sheer Control Top Pantyhose 4415,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/g/women/berkshire/womens-ultra-sheer-control-top-pantyhose-4415,https://img.shopstyle-cdn.com/pim/fc/28/fc285d4ab41bfcd0c7e13af17cd6f96b_best.jpg,new,in stock,8.95 USD,8.95 USD,female,Adult,navy,medium
28168,Hip-G Mesh Thong,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/g/women/ongossamer/hip-g-mesh-thong,https://img.shopstyle-cdn.com/pim/df/ac/dfac3264674ca3679ade73f995a95a69_best.jpg,new,in stock,20 USD,20 USD,female,Adult,navy,medium
244964176,Alex Evenings Double Strap Mesh Gown,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/g/women/alex-evenings/double-strap-mesh-gown,https://img.shopstyle-cdn.com/pim/84/28/8428ded60161ff8eb1b1755a07af3ea5_best.jpg,new,in stock,129 USD,129 USD,female,Adult,navy,medium
141727724,COLLECTION Reversible Leather Belt,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/g/men/saks-fifth-avenue/collection-reversible-leather-belt,https://img.shopstyle-cdn.com/pim/0a/d1/0ad165b61322ef5af2ae84efa47b8814_best.jpg,new,in stock,118 USD,118 USD,male,Adult,navy,medium
27198697,Body Silk Seamless Maternity/Nursing Bra,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/g/women/bravado/body-silk-seamless-maternity-nursing-bra,https://img.shopstyle-cdn.com/pim/2a/b7/2ab7fdf20d84cfae90104f6fb074131b_best.jpg,new,in stock,49 USD,49 USD,female,Adult,navy,medium
264536724,Sperry Men's Authentic Original Two Eye Leather Boat Shoes,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/action/loadRetailerProductPage?id=264536724,https://img.shopstyle-cdn.com/pim/1f/35/1f353ab396e57e8a4a2e13831291a50a_best.jpg,new,in stock,95 USD,0 USD,male,Adult,navy,medium
163255013,Commando High Rise Thong,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/g/women/commando/high-rise-thong,https://img.shopstyle-cdn.com/pim/03/d4/03d4d9af1ddae7f27d14f70eb696fc27_best.jpg,new,in stock,34 USD,34 USD,female,Adult,navy,medium
299093308,Colorado Avalanche Leather Trifold Wallet,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/action/loadRetailerProductPage?id=299093308,https://img.shopstyle-cdn.com/pim/8d/33/8d3383da0d5f8058a69c87811e18096f_best.jpg,new,in stock,40 USD,0 USD,null,Adult,navy,medium
244153989,Jennifer Meyer Women's Sapphire Thin Ring - Blue,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/action/loadRetailerProductPage?id=244153989,https://img.shopstyle-cdn.com/pim/c0/0f/c00f3b47ed7c8563c3336b515d9c94f1_best.jpg,new,in stock,175 USD,0 USD,female,Adult,navy,medium
205601547,Hanky Panky 'After Midnight' Lace Open Gusset G-String,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/action/loadRetailerProductPage?id=205601547,https://img.shopstyle-cdn.com/pim/13/31/13318d45e3043f7dc90c796bb84d2257_best.jpg,new,in stock,27 USD,0 USD,null,Adult,navy,medium
329198687,"Fashion Forms 2-Hook Soft Back Bra Extenders, Set of 6",null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/g/women/fashion-forms/2-hook-soft-back-bra-extenders-set-of-6,https://img.shopstyle-cdn.com/pim/ff/f8/fff8300afb087edd1ed8d54f90bc0554_best.jpg,new,in stock,8 USD,8 USD,female,Adult,navy,medium
2743195,Brooks Brothers Alligator Wide Belt,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/g/women/brooks-brothers/alligator-wide-belt,https://img.shopstyle-cdn.com/pim/f3/2b/f32b713daf1ab5200d4ca8224ccad063_best.jpg,new,in stock,798 USD,798 USD,female,Adult,navy,medium
207296650,David Yurman Women's Wheaton Gemstone & Diamond Ring,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/action/loadRetailerProductPage?id=207296650,https://img.shopstyle-cdn.com/pim/3e/2c/3e2caca17b403106c2bcb3d2fe407667_best.jpg,new,in stock,825 USD,0 USD,female,Adult,navy,medium
289095262,Werkstatt:München leather belt,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/action/loadRetailerProductPage?id=289095262,https://img.shopstyle-cdn.com/pim/73/0f/730ff709d22cae88530b77e6cd41d938_best.jpg,new,in stock,869 USD,0 USD,null,Adult,navy,medium
18433050,Miraclesuit Women's Extra Firm Tummy-Control Shape with an Edge High Waist Thigh Slimmer 2709,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/g/women/miraclesuit/womens-extra-firm-tummy-control-shape-with-an-edge-high-waist-thigh-slimmer-2709,https://img.shopstyle-cdn.com/pim/23/0b/230b52ac63a17b9769ebc068f74edcee_best.jpg,new,in stock,52 USD,52 USD,female,Adult,navy,medium
147522663,Wolford Opaque Forming Slip,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/action/loadRetailerProductPage?id=147522663,https://img.shopstyle-cdn.com/pim/2a/ca/2acab179719e921d7e25adf40aaae424_best.jpg,new,in stock,325 USD,0 USD,null,Adult,navy,medium
171871135,Men's Dickies Relaxed Straight Fit Double-Knee Twill Work Pants,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/action/loadRetailerProductPage?id=171871135,https://img.shopstyle-cdn.com/pim/e8/8c/e88c8f3cae4044bccfe00699bc850de0_best.jpg,new,in stock,56 USD,0 USD,male,Adult,navy,medium
208304350,Hanky Panky 'I Do' Swarovski Crystal Low Rise Thong,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/action/loadRetailerProductPage?id=208304350,https://img.shopstyle-cdn.com/pim/24/6f/246fad30a53eb75278a6efde5de67aba_best.jpg,new,in stock,31 USD,0 USD,female,Adult,navy,medium
280023685,Wolford 'Neon 40' Pantyhose,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/action/loadRetailerProductPage?id=280023685,https://img.shopstyle-cdn.com/pim/2b/3e/2b3e5eb406285fa03f126ab661b5a26e_best.jpg,new,in stock,49 USD,0 USD,null,Adult,navy,medium
185117929,Eileen Fisher Ankle Leggings,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/g/women/eileen-fisher/ankle-leggings,https://img.shopstyle-cdn.com/pim/a5/fa/a5fa6190749529dc9841a9f350faceaa_best.jpg,new,in stock,98 USD,98 USD,null,Adult,navy,medium
266479444,Allen Edmonds Manistee Brogue Leather Belt,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/g/men/allen-edmonds/manistee-brogue-leather-belt,https://img.shopstyle-cdn.com/pim/5c/36/5c36cc8515705ecee1c23f6c3b6ca983_best.jpg,new,in stock,120 USD,120 USD,male,Adult,navy,medium
289840862,"Persol Polarized Sunglasses, PO2803S 58",null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/g/men/persol/polarized-sunglasses-po2803s-58,https://img.shopstyle-cdn.com/pim/03/e3/03e3958b3f0e398dc7c8ab1b302fd4ad_best.jpg,new,in stock,282 USD,282 USD,male,Adult,navy,medium
151165096,Ippolita Women's Polished Rock Candy Jumbo 18K Yellow Gold & Mother-Of-Pearl Teardrop Earrings,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/g/women/ippolita/womens-polished-rock-candy-jumbo-18k-yellow-gold-mother-of-pearl-teardrop-earrings,https://img.shopstyle-cdn.com/pim/93/19/9319d71bf3ff76e0dbc65122935ae6a2_best.jpg,new,in stock,995 USD,995 USD,female,Adult,navy,medium
295732325,Ray-Ban 'Folding Wayfarer' 50mm Sunglasses,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/action/loadRetailerProductPage?id=295732325,https://img.shopstyle-cdn.com/pim/25/31/2531e36f6870a2e4bd04db5fba19b945_best.jpg,new,in stock,168 USD,0 USD,null,Adult,navy,medium
19131141,Ippolita Women's Glamazon Sterling Silver #1 Bangle Bracelet,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/action/loadRetailerProductPage?id=19131141,https://img.shopstyle-cdn.com/pim/47/62/4762eb293e2d2dc5b94209e2353c8fa6_best.jpg,new,in stock,250 USD,0 USD,female,Adult,navy,medium
248657300,Solid Silk Tie,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/g/men/forzieri/solid-silk-tie,https://img.shopstyle-cdn.com/pim/2d/c0/2dc064e9427282d5cc0187e711f25742_best.jpg,new,in stock,90 USD,90 USD,male,Adult,navy,medium
159747041,Open Gusset Hipster Panties,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/g/women/hanky-panky/open-gusset-hipster-panties,https://img.shopstyle-cdn.com/pim/25/b5/25b57003ce56e677855eb8fefef0db2a_best.jpg,new,in stock,32 USD,32 USD,null,Adult,navy,medium
3199698,Feather Edge Belt,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/g/men/brooks-brothers/feather-edge-belt,https://img.shopstyle-cdn.com/pim/95/e8/95e86780ff0aefd89fad747d5b40e03f_best.jpg,new,in stock,98 USD,98 USD,male,Adult,navy,medium
2793487,Brooks Brothers Soft Alligator Briefcase,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/g/men/brooks-brothers/soft-alligator-briefcase,https://img.shopstyle-cdn.com/pim/75/dc/75dcbceadaece39279a399624b9f3b0e_best.jpg,new,in stock,4500 USD,4500 USD,male,Adult,navy,medium
143247572,David Yurman Women's X Crossover Ring with Gold,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/g/women/david-yurman/womens-x-crossover-ring-with-gold,https://img.shopstyle-cdn.com/pim/01/cf/01cf0f8fa7aa0b0142daadae6e47ceb5_best.jpg,new,in stock,295 USD,295 USD,female,Adult,navy,medium
273581576,Formal Cravat,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/g/men/brooks-brothers/formal-cravat,https://img.shopstyle-cdn.com/pim/53/29/5329ab7389819151193567e83322d7a7_best.jpg,new,in stock,150 USD,150 USD,male,Adult,navy,medium
273580763,"Brooks Brothers Regent Fitted Dress Shirt, Button-Down Collar",null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/g/men/brooks-brothers/regent-fitted-dress-shirt-button-down-collar,https://img.shopstyle-cdn.com/pim/84/9e/849eeed8c63dab164a899d8ca6cf8653_best.jpg,new,in stock,69.50 USD,69.50 USD,female,Adult,navy,medium
311339207,Kate Spade New York 58mm Two-Tone Sunglasses,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/action/loadRetailerProductPage?id=311339207,https://img.shopstyle-cdn.com/pim/76/81/7681c981d34eb0b90b7d92afbb3f5eeb_best.jpg,new,in stock,0 USD,0 USD,null,Adult,navy,medium
283101128,Matt Relaxed Fit Jeans,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/g/men/mavi-jeans/matt-relaxed-fit-jeans,https://img.shopstyle-cdn.com/pim/f0/e6/f0e630a89b3f9421f22a9ea1bc34e3d2_best.jpg,new,in stock,98 USD,98 USD,male,Adult,navy,medium
257442275,Cashmere & Silk Wrap,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/g/women/nordstrom/cashmere-silk-wrap,https://img.shopstyle-cdn.com/pim/92/06/920655b3a6ae2452333281823761b126_best.jpg,new,in stock,99 USD,99 USD,female,Adult,navy,medium
1199348,Maternity Mama Shorts,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/g/women/spanx/maternity-mama-shorts,https://img.shopstyle-cdn.com/pim/d1/8d/d18d4bbeebbc92513667989dcc184017_best.jpg,new,in stock,32 USD,32 USD,female,Adult,navy,medium
325001515,Ray-Ban 'Classic Wayfarer' 50mm Sunglasses,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/g/women/ray-ban/classic-wayfarer-50mm-sunglasses,https://img.shopstyle-cdn.com/pim/fa/e6/fae63a100c2408416c28da101550ba6d_best.jpg,new,in stock,154 USD,154 USD,female,Adult,navy,medium
205589613,Simon Spurr Corduroy Suit Jacket,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/g/men/simon-spurr/corduroy-suit-jacket,https://img.shopstyle-cdn.com/pim/d0/2e/d02e9f84a399ad45ef780977f792a1d6_best.jpg,new,in stock,1350 USD,1350 USD,male,Adult,navy,medium
139171097,Thom Browne Men's Oxford Cloth Shirt - White,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/action/loadRetailerProductPage?id=139171097,https://img.shopstyle-cdn.com/pim/00/1c/001c2076a72f8ed95f35e20c4c0060ad_best.jpg,new,in stock,425 USD,0 USD,male,Adult,navy,medium
333526623,Oliver Peoples Men's Bernardo Sunglasses,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/action/loadRetailerProductPage?id=333526623,https://img.shopstyle-cdn.com/pim/b7/55/b75543edce41c59b95c20092c6d3d95a_best.jpg,new,in stock,395 USD,0 USD,male,Adult,navy,medium
311570281,Lafayette 148 New York Plus Lafayette 148 New York Grazia Dress,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/action/loadRetailerProductPage?id=311570281,https://img.shopstyle-cdn.com/pim/08/9b/089b319b6f6f908225b7b0e7ca4f4460_best.jpg,new,in stock,278 USD,0 USD,female,Adult,navy,medium
321073069,Isaia Men's Piqué Shirt - White,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/action/loadRetailerProductPage?id=321073069,https://img.shopstyle-cdn.com/pim/58/6a/586a2ed846c585e4051161f87471229a_best.jpg,new,in stock,495 USD,0 USD,male,Adult,navy,medium
202149878,levi's 501(R) Straight Leg Jeans,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/action/loadRetailerProductPage?id=202149878,https://img.shopstyle-cdn.com/pim/dc/13/dc130ef047acaf1a101aab781547ce54_best.jpg,new,in stock,69.50 USD,0 USD,null,Adult,navy,medium
236291654,Barneys New York Men's Kappa Wool Two-Button Suit - Charcoal,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/action/loadRetailerProductPage?id=236291654,https://img.shopstyle-cdn.com/pim/28/78/28785c64f1ea0b660699c3842bceae21_best.jpg,new,in stock,1695 USD,0 USD,male,Adult,navy,medium
137782956,Everyday Maternity Underbust Belly Support Tank,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/g/women/blanqi/everyday-maternity-underbust-belly-support-tank,https://img.shopstyle-cdn.com/pim/a2/88/a28894ec0036e5bad7ac725e28732245_best.jpg,new,in stock,68 USD,68 USD,female,Adult,navy,medium
31906,Lafayette 148 New York Italian Stretch Wool Menswear Pants,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/g/women/lafayette-148-new-york/italian-stretch-wool-menswear-pants,https://img.shopstyle-cdn.com/pim/c3/2e/c32ebb09ff987d49e89b50425240fa63_best.jpg,new,in stock,348 USD,348 USD,female,Adult,navy,medium
12822215,BB#1 Rep Slim Tie,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/g/men/brooks-brothers/bb-1-rep-slim-tie,https://img.shopstyle-cdn.com/pim/49/6d/496d653a093c188375789139638ac107_best.jpg,new,in stock,49.50 USD,49.50 USD,male,Adult,navy,medium
262176111,Ileana Makri Women's Little Snake Studs - White,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/action/loadRetailerProductPage?id=262176111,https://img.shopstyle-cdn.com/pim/31/38/313805999e181b4e3874a1b74b62713d_best.jpg,new,in stock,1345 USD,0 USD,female,Adult,navy,medium
138388905,Eileen Fisher Women's Slim Ankle Pants,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/g/women/eileen-fisher/womens-slim-ankle-pants,https://img.shopstyle-cdn.com/pim/f6/1f/f61f80e4c62a7dae919624dcaeeb16d4_best.jpg,new,in stock,168 USD,168 USD,female,Adult,navy,medium
230885323,Forzieri Men's Brown Cashmere-Lined Calf Leather Gloves,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/g/men/forzieri/mens-brown-cashmere-lined-calf-leather-gloves,https://img.shopstyle-cdn.com/pim/07/7f/077fdb2a563144914cff0b9f94c21a44_best.jpg,new,in stock,235 USD,235 USD,male,Adult,navy,medium
2400815,John Hardy Women's Classic Chain Sterling Silver Small Necklace,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/action/loadRetailerProductPage?id=2400815,https://img.shopstyle-cdn.com/pim/9b/ca/9bca69f99c0ac905577c52f22f4139be_best.jpg,new,in stock,820 USD,0 USD,female,Adult,navy,medium
101039098,Wolford Women's Velvet De Luxe 50 Tights - Admiral,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/action/loadRetailerProductPage?id=101039098,https://img.shopstyle-cdn.com/pim/f1/fc/f1fc80e2c7789e1f002c6351783b467f_best.jpg,new,in stock,49 USD,0 USD,female,Adult,navy,medium
127621596,Fratelli Rossetti Black Calf Leather Penny Loafer Shoes,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/g/men/fratelli-rossetti/black-calf-leather-penny-loafer-shoes,https://img.shopstyle-cdn.com/pim/5d/39/5d39d0a2ec65abd53944eecba243d419_best.jpg,new,in stock,536 USD,536 USD,male,Adult,navy,medium
241657052,Berkshire Women Plus Size Day Sheer Knee Highs Hosiery 6451,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/action/loadRetailerProductPage?id=241657052,https://img.shopstyle-cdn.com/pim/78/9e/789e83328d38762f382fd104a43e7c49_best.jpg,new,in stock,3 USD,0 USD,female,Adult,navy,medium
235226759,Thom Browne Men's Oxford Cloth Shirt - Blue,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/action/loadRetailerProductPage?id=235226759,https://img.shopstyle-cdn.com/pim/de/10/de10b1185896834abb2ad104852ba971_best.jpg,new,in stock,425 USD,0 USD,male,Adult,navy,medium
182837286,Solid Silk Tie,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/g/men/forzieri/solid-silk-tie,https://img.shopstyle-cdn.com/pim/8a/b1/8ab173047c7e80f4f300b93ad0217261_best.jpg,new,in stock,90 USD,90 USD,male,Adult,navy,medium
283392921,Cathy Waterman Women's Branch Ring,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/action/loadRetailerProductPage?id=283392921,https://img.shopstyle-cdn.com/pim/e8/03/e80324b4d07962df9c36890a7ea2b131_best.jpg,new,in stock,1980 USD,0 USD,female,Adult,navy,medium
299211325,Croft & Barrow Soft-Touch Reversible Faux-Leather Belt,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/g/men/croft-barrow/soft-touch-reversible-faux-leather-belt,https://img.shopstyle-cdn.com/pim/f9/6c/f96cb6c1a317cfcbf894e5b6a717f8fd_best.jpg,new,in stock,30 USD,30 USD,male,Adult,navy,medium
116864479,David Yurman Women's Infinity Diamond Pendant on Chain Necklace,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/action/loadRetailerProductPage?id=116864479,https://img.shopstyle-cdn.com/pim/2e/41/2e41d7722b864c945cf1d692015051ae_best.jpg,new,in stock,625 USD,0 USD,female,Adult,navy,medium
201937508,Signature Lace Open Gusset Thong Teddy,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/g/women/hanky-panky/signature-lace-open-gusset-thong-teddy,https://img.shopstyle-cdn.com/pim/02/62/0262590e51adc826a25924d3b6ff57bc_best.jpg,new,in stock,78 USD,78 USD,female,Adult,navy,medium
231175929,Brooks Brothers Lawyers Small Briefcase,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/action/loadRetailerProductPage?id=231175929,https://img.shopstyle-cdn.com/pim/7c/22/7c227d2e84fbf5e4620d3790929d1ac5_best.jpg,new,in stock,898 USD,0 USD,null,Adult,navy,medium
230617415,Roberto Coin Women's Tiny Treasures Diamond & 18K White Gold Star Of David Necklace,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/action/loadRetailerProductPage?id=230617415,https://img.shopstyle-cdn.com/pim/b8/03/b80346a883e418d193362b01bd0a15f4_best.jpg,new,in stock,580 USD,0 USD,female,Adult,navy,medium
148486155,Charlotte Ronson High Waisted Shorts in Cerulean,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/g/women/charlotte-ronson/high-waisted-shorts-in-cerulean,https://img.shopstyle-cdn.com/pim/3a/70/3a707d8d2bfe8f0300e3077b6f9c84e4_best.jpg,new,in stock,185 USD,185 USD,female,Adult,navy,medium
299427922,Croft & Barrow Basket Weave Faux-Leather Belt,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/g/men/croft-barrow/basket-weave-faux-leather-belt,https://img.shopstyle-cdn.com/pim/73/c5/73c592e290f2bfd50fe0bcf8f1093c24_best.jpg,new,in stock,32 USD,32 USD,male,Adult,navy,medium
302739662,Brooks Brothers Madison Fit Pleat-Front Classic Gabardine Trousers,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/action/loadRetailerProductPage?id=302739662,https://img.shopstyle-cdn.com/pim/bd/f8/bdf8a432c0b326a7baf59ebc52c32af4_best.jpg,new,in stock,168 USD,0 USD,null,Adult,navy,medium
1354779,Champ Adjustable Visor,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/g/women/eric-javits/champ-adjustable-visor,https://img.shopstyle-cdn.com/pim/a1/f1/a1f107053d7a53692011948ea63794d9_best.jpg,new,in stock,175 USD,175 USD,female,Adult,navy,medium
